ID,label,Name company,Freight departure date,Delivery number,Delivery location,Cargo vehicle,Loading point (GPS lat),Loading point (GPS long),Tree species,Assortment,Lumber quantity,Length,Import,Export,National Trade,Certification
1427,F1L1427,WoodCargo,19-Mar-2024,77130,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,86,5,no,no,yes,no
1428,F1L1428,WoodCargo,19-Mar-2024,77130,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,24,5,no,no,yes,no
1429,F1L1429,WoodCargo,19-Mar-2024,77130,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,94,5,no,no,yes,no
1430,F1L1430,WoodCargo,19-Mar-2024,77130,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,37,5,no,no,yes,no
1431,F1L1431,WoodCargo,19-Mar-2024,77130,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,53,5,no,no,yes,no
1432,F1L1432,WoodCargo,19-Mar-2024,77130,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,59,5,no,no,yes,no
1433,F1L1433,WoodCargo,19-Mar-2024,77130,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,62,5,no,no,yes,no
1434,F1L1434,WoodCargo,19-Mar-2024,77130,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,83,5,no,no,yes,no
1435,F1L1435,WoodCargo,19-Mar-2024,77130,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,59,5,no,no,yes,no
1436,F1L1436,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,3,5,no,no,yes,no
1437,F1L1437,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,45,5,no,no,yes,no
1438,F1L1438,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,02,5,no,no,yes,no
1439,F1L1439,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,62,5,no,no,yes,no
1440,F1L1440,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,9,5,no,no,yes,no
1441,F1L1441,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,45,5,no,no,yes,no
1442,F1L1442,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,14,5,no,no,yes,no
1443,F1L1443,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,86,5,no,no,yes,no
1444,F1L1444,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,66,5,no,no,yes,no
1445,F1L1445,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,76,5,no,no,yes,no
1446,F1L1446,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,33,5,no,no,yes,no
1447,F1L1447,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,98,5,no,no,yes,no
1448,F1L1448,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,5,5,no,no,yes,no
1449,F1L1449,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,83,5,no,no,yes,no
1450,F1L1450,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,42,5,no,no,yes,no
1451,F1L1451,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,35,5,no,no,yes,no
1452,F1L1452,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,26,5,no,no,yes,no
1453,F1L1453,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,83,5,no,no,yes,no
1454,F1L1454,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,18,5,no,no,yes,no
1455,F1L1455,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,56,5,no,no,yes,no
1456,F1L1456,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,36,5,no,no,yes,no
1457,F1L1457,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,5,5,no,no,yes,no
1458,F1L1458,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,5,5,no,no,yes,no
1459,F1L1459,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,26,5,no,no,yes,no
1460,F1L1460,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,02,5,no,no,yes,no
1461,F1L1461,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,69,5,no,no,yes,no
1462,F1L1462,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,66,5,no,no,yes,no
1463,F1L1463,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,45,5,no,no,yes,no
1464,F1L1464,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,86,5,no,no,yes,no
1465,F1L1465,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,69,5,no,no,yes,no
1466,F1L1466,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,62,5,no,no,yes,no
1467,F1L1467,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,28,5,no,no,yes,no
1468,F1L1468,WoodCargo,20-Mar-2024,79730,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,45,5,no,no,yes,no
1469,F1L1469,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,28,5,no,no,yes,no
1470,F1L1470,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,22,5,no,no,yes,no
1471,F1L1471,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,4,5,no,no,yes,no
1472,F1L1472,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,32,5,no,no,yes,no
1473,F1L1473,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,48,5,no,no,yes,no
1474,F1L1474,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,59,5,no,no,yes,no
1475,F1L1475,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,76,5,no,no,yes,no
1476,F1L1476,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,4,5,no,no,yes,no
1477,F1L1477,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,69,5,no,no,yes,no
1478,F1L1478,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,24,5,no,no,yes,no
1479,F1L1479,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,76,5,no,no,yes,no
1480,F1L1480,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,24,5,no,no,yes,no
1481,F1L1481,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,14,5,no,no,yes,no
1482,F1L1482,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,37,5,no,no,yes,no
1483,F1L1483,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,9,5,no,no,yes,no
1484,F1L1484,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,45,5,no,no,yes,no
1485,F1L1485,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,02,5,no,no,yes,no
1486,F1L1486,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,33,5,no,no,yes,no
1487,F1L1487,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,45,5,no,no,yes,no
1488,F1L1488,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,79,5,no,no,yes,no
1489,F1L1489,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,86,5,no,no,yes,no
1490,F1L1490,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,79,5,no,no,yes,no
1491,F1L1491,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,79,5,no,no,yes,no
1492,F1L1492,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Wertholz,1,69,8,no,no,yes,no
1493,F1L1493,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,79,5,no,no,yes,no
1494,F1L1494,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,9,5,no,no,yes,no
1495,F1L1495,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,5,5,no,no,yes,no
1496,F1L1496,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,37,5,no,no,yes,no
1497,F1L1497,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,59,5,no,no,yes,no
1498,F1L1498,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Wertholz,1,08,6,no,no,yes,no
1499,F1L1499,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,48,5,no,no,yes,no
1500,F1L1500,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,48,5,no,no,yes,no
1501,F1L1501,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,35,5,no,no,yes,no
1502,F1L1502,WoodCargo,21-Mar-2024,47790,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,76,5,no,no,yes,no
1503,F1L1503,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,72,5,no,no,yes,no
1504,F1L1504,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,5,5,no,no,yes,no
1505,F1L1505,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,56,5,no,no,yes,no
1506,F1L1506,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,5,5,no,no,yes,no
1507,F1L1507,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,3,5,no,no,yes,no
1508,F1L1508,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,48,5,no,no,yes,no
1509,F1L1509,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,28,5,no,no,yes,no
1510,F1L1510,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,2,5,no,no,yes,no
1511,F1L1511,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,42,5,no,no,yes,no
1512,F1L1512,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,5,5,no,no,yes,no
1513,F1L1513,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,06,5,no,no,yes,no
1514,F1L1514,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,76,5,no,no,yes,no
1515,F1L1515,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,79,5,no,no,yes,no
1516,F1L1516,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,5,5,no,no,yes,no
1517,F1L1517,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,86,5,no,no,yes,no
1518,F1L1518,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,37,5,no,no,yes,no
1519,F1L1519,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,28,5,no,no,yes,no
1520,F1L1520,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,22,5,no,no,yes,no
1521,F1L1521,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,19,5,no,no,yes,no
1522,F1L1522,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,17,5,no,no,yes,no
1523,F1L1523,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,53,5,no,no,yes,no
1524,F1L1524,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,86,5,no,no,yes,no
1525,F1L1525,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,5,5,no,no,yes,no
1526,F1L1526,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Wertholz,0,99,6,no,no,yes,no
1527,F1L1527,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,42,5,no,no,yes,no
1528,F1L1528,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,69,5,no,no,yes,no
1529,F1L1529,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,14,5,no,no,yes,no
1530,F1L1530,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,66,5,no,no,yes,no
1531,F1L1531,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,98,5,no,no,yes,no
1532,F1L1532,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,06,5,no,no,yes,no
1533,F1L1533,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,06,5,no,no,yes,no
1534,F1L1534,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,66,5,no,no,yes,no
1535,F1L1535,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,94,5,no,no,yes,no
1536,F1L1536,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,98,5,no,no,yes,no
1537,F1L1537,WoodCargo,21-Mar-2024,86190,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,62,5,no,no,yes,no
1538,F1L1538,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,79,5,no,no,yes,no
1539,F1L1539,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,56,5,no,no,yes,no
1540,F1L1540,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,23,5,no,no,yes,no
1541,F1L1541,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,5,5,no,no,yes,no
1542,F1L1542,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,46,5,no,no,yes,no
1543,F1L1543,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,69,5,no,no,yes,no
1544,F1L1544,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,5,5,no,no,yes,no
1545,F1L1545,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,45,5,no,no,yes,no
1546,F1L1546,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,48,5,no,no,yes,no
1547,F1L1547,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,1,5,no,no,yes,no
1548,F1L1548,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,94,5,no,no,yes,no
1549,F1L1549,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,98,5,no,no,yes,no
1550,F1L1550,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,56,5,no,no,yes,no
1551,F1L1551,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,45,5,no,no,yes,no
1552,F1L1552,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,86,5,no,no,yes,no
1553,F1L1553,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,72,5,no,no,yes,no
1554,F1L1554,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,4,5,no,no,yes,no
1555,F1L1555,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,59,5,no,no,yes,no
1556,F1L1556,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,83,5,no,no,yes,no
1557,F1L1557,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,86,5,no,no,yes,no
1558,F1L1558,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,66,5,no,no,yes,no
1559,F1L1559,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Wertholz,1,5,8,no,no,yes,no
1560,F1L1560,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,37,5,no,no,yes,no
1561,F1L1561,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,59,5,no,no,yes,no
1562,F1L1562,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,1,36,5,no,no,yes,no
1563,F1L1563,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,62,5,no,no,yes,no
1564,F1L1564,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,5,5,no,no,yes,no
1565,F1L1565,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,42,5,no,no,yes,no
1566,F1L1566,WoodCargo,22-Mar-2024,81160,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,32,5,no,no,yes,no
1567,F1L1567,WoodCargo,22-Mar-2024,33480,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,79,5,no,no,yes,no
1568,F1L1568,WoodCargo,22-Mar-2024,33480,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,76,5,no,no,yes,no
1569,F1L1569,WoodCargo,22-Mar-2024,33480,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,56,5,no,no,yes,no
1570,F1L1570,WoodCargo,22-Mar-2024,33480,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,1,02,5,no,no,yes,no
1571,F1L1571,WoodCargo,22-Mar-2024,33480,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,72,5,no,no,yes,no
1572,F1L1572,WoodCargo,22-Mar-2024,33480,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,66,5,no,no,yes,no
1573,F1L1573,WoodCargo,22-Mar-2024,33480,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,spruce,Bloch,0,83,5,no,no,yes,no
1574,F1L1574,WoodCargo,22-Mar-2024,33480,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,94,5,no,no,yes,no
1575,F1L1575,WoodCargo,22-Mar-2024,33480,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,45,5,no,no,yes,no
1576,F1L1576,WoodCargo,22-Mar-2024,33480,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,0,37,5,no,no,yes,no
1577,F1L1577,WoodCargo,22-Mar-2024,33480,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,larch,Bloch,0,94,5,no,no,yes,no
1578,F1L1578,WoodCargo,22-Mar-2024,33480,sawmill Musterstrasse 1 1111 Musterdorf,truck diesel,46.840642,12.941741,fir,Bloch,1,06,5,no,no,yes,no
